Date,low_beta_new,momentum_new,quality_new,Equity Momentum,Equity Low Beta,Equity Quality,Commodity Carry,Commodity Curve,Credit Curve,Credit Carry,FX Carry,FX Value,Interest Rate Spread,Interest Rate Curve,Equity Trend,FX Trend,Commodity Trend,Interest Rate Trend,Commodity Volatility Carry,Interest Rate Volatility Carry,Equity Volatility Carry,COT,Merger Arb
20/06/2018,103.33,101.54,85.93,103.48,97.87,102.31,292.8311,229.2032,103.6304,105.0287,305.2529,140.2452,106.5696,119.7754,104.3416,233.4307,210.7027,216.4579,322.7497,171.8571,112.48,147.6995,1221.637752
21/06/2018,103.59,101.29,85.92,103.44,97.87,102.28,291.2661,228.9511,103.6567,105.0868,304.9735,140.5111,106.5902,119.7899,103.9748,233.9647,209.3537,216.3388,323.3773,171.7203,112.13,147.4272,1219.990366
22/06/2018,103.85,100.67,85.66,102.94,97.96,102.29,292.5799,229.1289,103.652,105.2507,306.1625,141.1569,106.5738,119.7314,104.1784,233.3812,211.5523,216.402,323.0183,172.2121,112.31,147.5656,1220.497105
25/06/2018,104.47,100.1,85.77,102.41,98.29,102.11,292.4647,229.3633,103.6654,105.2628,305.8542,141.3553,106.5988,119.7547,103.4029,232.3088,212.0816,216.1773,323.4134,172.1449,111.21,147.5594,1219.184174
26/06/2018,104.17,100.46,85.71,102.49,98.23,102.14,294.3385,229.3395,103.6869,105.2463,307.3797,142.1269,106.5876,119.7569,103.4987,231.8533,213.4265,216.2052,322.8993,172.3761,111.54,147.6158,1219.466772
27/06/2018,104.05,100.27,85.64,102.4,98.15,102,296.3803,229.0249,103.6374,105.0092,307.6412,141.8723,106.6132,119.6713,103.5119,232.5021,215.1664,215.8756,321.4643,172.0606,111.05,147.5638,1217.269143
28/06/2018,104.14,100.41,85.71,102.51,98.16,102.16,297.5062,228.7488,103.695,104.9016,307.9152,142.0913,106.6071,119.6192,103.4506,232.2448,215.8099,215.9683,321.2966,172.301,111.16,147.5859,1218.391977
29/06/2018,104.17,100.42,85.89,102.54,98.17,102.36,296.8149,227.988,103.7203,105.0296,308.608,142.5827,106.6228,119.511,103.4787,231.5758,215.9051,216.076,321.1523,172.4256,111.53,147.78,1218.945729
02/07/2018,103.9,100.43,85.92,102.54,98.07,102.44,298.487,228.0358,103.7468,104.9495,307.5025,141.8452,106.6309,119.4987,103.4184,232.5507,217.3277,216.2026,319.7855,172.5666,111.72,147.48,1220.557242
03/07/2018,104.3,100.03,85.93,102.27,98.25,102.42,298.2368,227.8316,103.8064,105.072,306.7934,142.6997,106.6255,119.3687,103.3193,231.798,216.2144,216.0213,320.1016,172.5785,111.82,147.2754,1220.989187
04/07/2018,104.57,99.99,85.8,102.31,98.37,102.34,298.2368,227.8316,103.8385,105.1077,307.3803,142.9313,106.6093,119.3919,103.3217,231.3728,216.2144,216.2241,320.1016,172.5785,111.82,147.2754,1220.989187
05/07/2018,104.58,99.84,85.77,102.15,98.39,102.31,296.1356,227.8137,103.8216,105.1174,308.0451,143.9321,106.6035,119.2031,103.4432,230.611,215.6796,216.429,319.8777,172.698,111.94,147.2133,1223.50666
06/07/2018,104.31,99.56,85.97,102.06,98.29,102.55,293.4909,227.7516,103.8346,105.1033,308.2101,144.1591,106.6086,119.262,103.5849,229.8015,213.7045,216.3031,319.6449,172.9103,112.21,147.4375,1223.971034
09/07/2018,103.73,99.65,85.92,102.25,97.94,102.59,294.866,228.085,103.8268,104.987,309.3405,144.3262,106.5803,119.2923,103.4771,230.0139,215.8897,216.3762,321.2512,173.0851,112.37,147.7629,1223.880408
10/07/2018,104.08,100.04,85.87,102.3,98.01,102.46,294.555,228.1163,103.8133,104.9279,308.6443,143.764,106.5689,119.2227,103.4811,231.156,218.1908,216.7045,322.5248,173.0494,112.51,147.8876,1223.527167
11/07/2018,104.47,100.15,85.96,102.22,98.2,102.47,294.0156,227.3075,103.8171,104.9093,307.9849,143.5997,106.5843,119.19,103.5442,231.874,216.4611,216.3779,315.8352,173.0598,112.27,148.0669,1222.667616
12/07/2018,104.61,100.8,85.97,102.3,98.3,102.47,294.4731,227.5386,103.8266,105.0505,309.8627,143.8058,106.5837,119.1563,103.6552,233.2328,216.7801,216.384,316.4418,173.3996,112.21,148.2325,1222.773004
13/07/2018,104.64,100.88,86.16,102.29,98.23,102.54,295.5336,227.6286,103.8348,105.0821,310.7144,143.8622,106.6096,119.1877,103.6154,233.1173,217.5382,216.2508,315.9402,173.4899,112.38,148.0644,1222.253883
16/07/2018,104.53,100.93,86.01,102.29,98.16,102.49,292.3333,227.3911,103.8195,105.0474,309.6112,144.0213,106.5867,119.2406,103.5489,232.5363,214.2098,216.4151,313.1887,173.5812,112.65,148.076,1222.327078
17/07/2018,104.53,101.27,86.3,102.32,98.12,102.44,291.6841,227.1592,103.867,105.0298,310.6417,144.1102,106.5966,119.175,103.6093,232.3042,214.3008,216.4178,314.6134,173.7695,112.76,148.0652,1222.363084
18/07/2018,104.29,101.45,86.33,102.48,98.01,102.38,292.3609,227.189,103.8866,104.9582,310.4364,143.8845,106.6063,119.2092,103.7104,232.22,214.9608,216.1157,315.7175,173.9399,112.77,148.2296,1220.136089
19/07/2018,104.49,101.12,86.43,102.21,98.06,102.55,291.6607,226.9867,103.9499,104.983,309.8427,143.4128,106.6162,119.17,103.7716,232.5927,213.636,216.0099,316.2957,173.7437,112.69,148.241,1219.583603
20/07/2018,104.95,101.21,86.61,102.02,98.19,102.37,290.256,227.0537,103.9598,105.1451,308.807,143.4167,106.6,119.4086,103.5524,230.6527,213.2849,216.1613,317.1179,173.7336,112.78,148.3013,1219.507815
23/07/2018,104.66,101.14,86.47,101.99,98.13,102.29,290.508,227.7249,103.9704,105.216,309.0594,143.4963,106.5557,119.5102,103.5716,230.0274,213.011,216.5958,317.8263,172.8015,112.93,148.5453,1221.797764
24/07/2018,104.24,100.76,86.68,101.73,97.9,102.31,291.6209,227.8004,103.9667,105.1149,308.6852,143.6859,106.5393,119.4388,103.5303,231.3221,213.4079,216.6713,318.6265,173.2679,112.88,148.5622,1221.525087
25/07/2018,104.45,101.08,86.79,101.82,98,102.44,290.0634,227.8706,103.9631,105.1213,309.8538,143.9653,106.5493,119.3567,103.4404,230.2638,211.6171,216.7297,319.4272,173.5069,112.59,148.5388,1221.073552
26/07/2018,104.94,101.28,86.33,102.19,98.33,102.36,291.2694,227.8265,103.952,105.1049,310.5744,144.0316,106.5274,119.4088,103.6031,230.149,213.8519,217.0476,319.3287,173.5608,112.67,148.5531,1220.460308
27/07/2018,105.19,100.93,85.89,102.03,98.43,102.23,290.6446,227.643,103.9418,105.048,311.4226,144.1331,106.5269,119.4079,103.4604,230.3299,213.4898,217.0716,319.796,174.0552,112.75,148.6323,1220.71535
30/07/2018,105.21,99.83,85.92,101.49,98.41,102.05,289.8524,227.6747,103.9339,105.0312,310.3741,144.1461,106.4934,119.5345,103.2799,229.9879,212.8361,217.1779,319.7282,174.055,112.8,148.5901,1221.052857
31/07/2018,105.38,99.71,86.1,101.55,98.56,101.99,289.0109,227.7271,103.9581,104.9473,310.8048,144.0141,106.4929,119.3787,103.4649,230.8227,211.2358,217.15,318.5525,174.2591,112.89,148.5069,1220.688459
01/08/2018,105.18,100.14,86.16,101.63,98.42,101.8,287.4089,227.4574,103.9515,104.8821,310.9316,143.9157,106.4816,119.5404,103.3889,231.0758,209.3871,217.3986,318.2062,174.1538,112.92,148.4348,1219.188739
02/08/2018,105.14,100.3,86.34,101.65,98.39,101.65,287.4436,227.4903,103.9767,104.8978,309.4846,142.9237,106.4971,119.6031,103.5464,232.0334,210.0839,217.2068,318.4423,174.3086,112.72,148.322,1220.014748
03/08/2018,105.42,100.18,86.08,101.5,98.42,101.6,287.3142,227.63,103.9668,104.8914,310.228,143.0991,106.5125,119.5458,103.5722,232.0683,208.8543,216.7919,318.8324,174.3072,112.85,148.4899,1220.013159
06/08/2018,105.41,100.57,86.26,101.62,98.51,101.83,284.8208,227.3788,103.9695,104.9216,309.6018,142.4896,106.516,119.4543,103.6515,232.7694,209.3982,216.5983,319.6846,174.3556,113.03,148.3469,1220.540753
07/08/2018,105.36,100.89,86.01,101.68,98.46,101.82,285.4709,227.6038,103.9881,104.9393,309.1211,142.4929,106.4891,119.5097,103.6614,233.1603,209.946,216.8204,319.5897,174.4975,113.08,148.5533,1218.857772
08/08/2018,105.39,100.98,86.09,101.63,98.43,101.75,283.523,227.3713,103.9937,104.9704,308.5586,141.9369,106.4939,119.5551,103.6218,233.4446,208.5174,216.655,317.691,174.5596,113.12,148.6086,1218.957386
09/08/2018,105.41,101.23,86.16,101.7,98.39,101.78,285.4245,227.6976,104.0064,104.9719,305.984,140.9484,106.5253,119.5085,103.667,234.3996,207.4855,216.3079,318.6428,174.7417,113.22,148.7001,1219.518037
10/08/2018,105.6,101.57,86.11,101.85,98.56,101.65,287.9157,227.6557,104.0004,105.0678,299.4213,137.3754,106.5617,119.4575,103.2486,238.5415,209.9382,215.4468,317.1615,173.191,112.52,148.7419,1220.663041
13/08/2018,105.71,101.6,86.24,101.88,98.69,101.54,287.757,227.9625,104.0251,105.1168,294.3446,135.7313,106.5493,119.4839,103.1575,240.9832,209.215,215.6976,317.9271,173.5329,112.48,148.7486,1222.117178
14/08/2018,105.93,101.59,86.37,101.88,98.74,101.62,286.8509,227.706,104.0184,105.1079,297.1804,136.6385,106.5379,119.4855,103.3522,239.4024,208.8752,216.0494,318.6267,173.9463,112.7,148.5865,1224.695932
15/08/2018,106.57,100.79,86.53,101.42,99.1,101.62,286.8252,227.7517,104.0192,105.1874,298.8125,137.055,106.5637,119.451,102.9493,236.8977,208.4653,215.6353,317.1604,173.7811,112.22,148.5406,1223.655882
16/08/2018,107,100.47,86.42,101.35,99.12,101.63,286.307,227.9645,104.0204,105.4391,300.7199,137.699,106.5368,119.4039,103.3322,235.1642,207.1342,215.9856,316.5589,174.1063,112.26,148.5892,1224.400174
17/08/2018,107.33,100.14,86.28,101.29,99.31,101.49,287.5141,227.759,103.9948,105.4858,297.6758,136.3558,106.5204,119.3837,103.3771,236.3388,207.6133,216.0005,316.2983,174.1646,112.54,148.595,1223.30408
20/08/2018,107.28,100.14,86.15,101.39,99.32,101.56,289.381,228.1457,104.0028,105.5098,298.0873,136.1874,106.5452,119.3546,103.4285,236.8103,209.1687,215.6145,317.5602,174.0828,112.8,148.5186,1224.34906
21/08/2018,106.76,100.14,86.14,101.34,99.09,101.79,290.1273,228.2135,104.012,105.6407,298.4949,136.797,106.5129,119.345,103.3075,236.584,208.7154,215.8024,318.1437,174.4904,112.81,148.5893,1224.319977
22/08/2018,106.39,100.51,86.11,101.49,98.96,101.78,290.9161,228.4482,104.0213,105.7132,297.5427,137.1744,106.5391,119.3208,103.2441,237.016,210.7176,215.6447,316.9886,174.4265,112.92,148.4405,1223.78479
23/08/2018,106.52,100.95,86.31,101.64,99.07,101.85,290.2955,228.9498,104.0088,105.5877,297.391,137.0707,106.5384,119.1942,103.2679,238.3201,210.9116,215.7719,318.022,174.6843,112.97,148.2873,1223.358276
24/08/2018,106.47,101.67,86.07,102.07,99.02,101.92,291.5233,229.1932,104.0255,105.651,297.3647,137.0786,106.5272,119.1393,103.284,237.7182,210.0757,215.8999,318.7628,175.1195,112.96,148.3726,1225.086172
27/08/2018,106.02,101.65,86,102.06,98.76,101.89,292.3899,229.1391,104.0255,105.651,297.3647,137.0786,106.5272,119.1393,103.2353,237.7182,209.7451,215.8999,320.1579,175.1383,112.96,148.5557,1225.335906
28/08/2018,106.05,101.73,85.93,102.2,98.75,101.82,292.9953,229.6215,104.0253,105.6357,295.4345,136.2934,106.5035,119.2731,103.2713,238.5029,210.667,216.2379,320.3838,174.8687,112.82,148.3861,1225.233493
29/08/2018,105.95,101.84,86.06,102.19,98.67,101.83,291.3692,229.7358,104.0504,105.5943,293.1919,135.1594,106.4602,119.2051,103.4038,238.8986,211.792,216.5834,320.6302,175.0116,112.69,148.2224,1225.748951
30/08/2018,105.91,102.2,86.31,102.31,98.57,101.82,290.4538,230.048,104.0435,105.5408,290.347,134.0285,106.481,119.1748,103.4729,240.3192,212.3147,216.2951,320.1169,174.9927,112.46,147.9749,1225.63529
31/08/2018,106.18,102.31,86.47,102.36,98.72,101.89,289.7667,229.8525,104.0535,105.4664,290.8355,134.3408,106.4964,119.1965,103.3539,239.6658,211.5904,216.094,319.9187,175.0477,112.51,147.9751,1225.91649
03/09/2018,106.18,102.41,86.43,102.36,98.74,101.86,289.7667,229.8525,104.0735,105.4933,290.3928,134.1853,106.5054,119.2079,103.4651,239.699,211.5904,215.976,319.9187,175.0477,112.51,147.9751,1225.899726
04/09/2018,106.27,102.74,86.23,102.59,98.74,101.83,290.4338,229.9716,104.075,105.5104,289.6316,133.6004,106.4835,119.3118,103.1468,240.1789,212.3423,216.0609,320.0073,175.064,112.63,147.9303,1224.240182
05/09/2018,106.55,101.51,86.24,101.94,98.99,101.78,289.7035,229.9671,104.1048,105.4315,288.3486,133.6551,106.4775,119.341,103.0079,239.1025,210.5859,216.0158,320.1379,175.3002,112.57,148.2154,1226.177172
06/09/2018,107.31,101.58,86.08,101.84,99.37,101.66,290.6215,229.3222,104.074,105.3934,288.2129,133.7521,106.5037,119.2839,102.8163,238.9975,209.1094,215.7884,320.4578,175.3493,112.53,148.4616,1225.32606
07/09/2018,107.37,101.5,85.97,101.93,99.39,101.4,290.4444,228.9782,104.0867,105.4115,290.6971,134.6731,106.4605,119.2549,102.8139,238.2294,208.4901,216.4698,321.0851,175.3139,112.64,148.3824,1225.21983
10/09/2018,107.36,101.48,86.11,101.83,99.39,101.51,288.9863,228.8006,104.1273,105.3018,289.7672,134.8983,106.4479,119.1983,102.8504,238.1316,209.8257,216.6212,321.7245,175.5712,113.01,148.2374,1224.391539
11/09/2018,107.21,102.01,86.2,102.05,99.3,101.42,291.18,228.8946,104.1162,105.3157,289.9685,134.8082,106.3991,119.2442,102.9249,239.2782,212.1414,217.0875,320.6436,175.0369,113.23,148.0426,1225.253552
12/09/2018,107.42,102.02,86,102.15,99.31,101.17,292.7247,229.0207,104.1008,105.2797,290.7984,135.7557,106.4093,119.1499,102.8855,238.2944,210.7913,216.9726,320.5943,175.368,113.42,148.2833,1224.405422
13/09/2018,107.63,102.03,86.03,102.12,99.39,101.08,291.8398,229.4023,104.1295,105.198,292.3744,136.3483,106.3746,119.1144,102.8139,237.701,209.4137,216.9496,320.2231,175.5526,113.54,148.2381,1223.784095
14/09/2018,107.41,102.22,85.87,102.21,99.3,101.2,290.6008,229.1054,104.1232,105.0658,293.7402,135.9346,106.3602,119.1597,102.7229,237.665,210.2468,217.2218,320.769,175.4463,113.77,148.0268,1223.230062
17/09/2018,107.68,101.51,85.75,101.86,99.43,101.22,292.7148,228.9603,104.1314,105.1341,291.359,136.0338,106.3573,119.1441,102.697,238.2774,211.1277,217.0205,321.6063,175.4618,113.75,147.9743,1223.308061
18/09/2018,107.68,101.58,85.46,101.94,99.41,101.01,293.3375,228.6012,104.148,105.1344,291.3114,136.0397,106.346,119.2892,102.6005,238.3223,210.982,217.044,320.2223,174.9215,113.67,147.8739,1222.120564
19/09/2018,106.96,101.08,85.43,101.71,99.1,101.04,292.5308,228.5649,104.1279,105.1955,292.6269,136.6426,106.3186,119.4032,102.3749,237.2925,210.3097,217.4796,320.3096,174.3784,113.93,147.9475,1224.064561
20/09/2018,106.91,100.91,85.5,101.73,98.98,100.95,290.8958,228.4461,104.0594,105.264,291.9663,136.9198,106.3445,119.2838,102.3221,235.9879,208.6784,217.5461,319.8421,174.5419,113.64,148.0218,1224.598024
21/09/2018,107.22,100.96,85.43,101.8,99.09,100.99,291.7142,228.6402,104.0193,105.3106,291.9863,136.9191,106.3656,119.297,101.9924,235.6236,208.3759,217.1174,320.1089,174.7105,113.58,148.0545,1222.003499
24/09/2018,106.72,101.7,85.7,102.13,98.9,101.01,295.0241,228.7113,104.0056,105.1675,292.2969,137.3957,106.3423,119.2677,102.1343,235.8058,209.927,217.0499,319.1621,174.731,113.62,147.9263,1220.841863
25/09/2018,106.67,102.28,85.8,102.36,98.9,101.17,296.5073,228.5054,103.9792,105.0619,291.6977,137.0934,106.3256,119.323,102.0739,236.6683,210.7024,217.3699,319.4631,174.7016,113.69,147.835,1220.994364
26/09/2018,106.76,102.33,85.95,102.44,98.92,101.19,295.2096,228.3859,103.8928,104.8687,293.2429,137.8048,106.3411,119.2353,101.9594,235.4305,210.2938,217.1498,319.9449,175.0011,113.8,147.8765,1221.716753
27/09/2018,106.59,102.21,86.15,102.36,98.89,101.19,295.569,228.0862,103.9087,104.8782,295.4374,138.6957,106.33,119.1294,102.1179,234.2998,209.884,217.1917,319.6223,175.0462,113.83,147.7614,1222.130822
28/09/2018,107.15,102.59,86.21,102.5,99.16,101.19,296.5606,228.4425,103.8955,104.7348,296.4273,138.5928,106.351,119.2237,102.1963,234.3034,208.7473,217.0766,320.0515,175.1173,113.74,147.7088,1223.396113
01/10/2018,106.93,102.85,86.27,102.42,98.96,100.92,297.7689,228.7543,103.8816,104.6108,297.2597,138.8316,106.3439,119.3961,102.2098,234.481,208.8918,217.1749,318.483,175.1686,113.87,147.4833,1220.893554
02/10/2018,106.94,102.38,86.16,102.19,99,100.76,295.0974,229.1144,103.8482,104.6125,296.6332,138.7107,106.3806,119.262,102.2671,234.2202,207.4874,216.9998,318.4553,175.2968,113.8,147.4916,1221.127458
03/10/2018,106.57,102.42,86.09,102.28,98.83,100.9,295.1506,229.2918,103.8144,104.736,296.6001,138.8103,106.3216,119.4634,102.4484,234.0473,208.6997,217.3278,318.4478,174.2686,113.86,147.3871,1223.729979
04/10/2018,106.45,101.69,85.64,101.96,98.84,100.61,293.1849,229.3997,103.79,104.5337,294.5108,137.8741,106.2892,119.5606,102.2388,235.7661,207.192,217.881,317.8227,173.4908,113.38,147.3803,1222.286324
05/10/2018,106.79,101.64,85.59,101.92,99.04,100.43,293.1074,229.3001,103.7924,104.5282,295.9281,138.2335,106.2513,119.7403,102.0613,235.5325,206.3439,218.14,318.3067,173.3327,113.21,147.3323,1221.262499
08/10/2018,107.06,100.8,85.52,101.59,99.24,100.45,293.1784,229.3503,103.7732,104.5014,295.7992,138.1245,106.2603,119.7474,101.7915,235.727,206.4211,217.9609,318.2427,173.3327,113.26,147.295,1220.910537
09/10/2018,107.16,101.01,85.52,101.7,99.27,100.24,293.8639,229.7069,103.822,104.4809,296.1843,138.1858,106.2703,119.6757,101.69,234.3215,206.9839,217.9761,318.8215,173.7842,113.38,147.4446,1221.937477
10/10/2018,106.99,99.81,85.2,101.39,99.4,100.09,292.3579,229.6825,103.776,104.4011,296.2935,138.4446,106.2641,119.8223,101.0921,233.694,206.3826,218.0716,318.4584,173.5555,110.67,147.4958,1218.873887
11/10/2018,105.89,99.87,85.25,101.48,99.06,100.16,288.702,229.7653,103.7678,104.4725,296.5295,138.8242,106.3061,119.6598,100.7142,233.177,202.8428,217.6598,317.6747,173.1641,109.53,147.7508,1219.941681
12/10/2018,105.62,100.57,85.49,101.81,98.78,100.37,287.959,229.5222,103.7861,104.5948,297.5502,139.3765,106.3267,119.7201,100.5776,232.244,201.7515,217.5087,318.1213,173.5776,110.13,147.7712,1221.337015
15/10/2018,105.77,99.8,85.3,101.45,98.95,100.32,285.5916,229.0004,103.7822,104.6209,298.0546,139.7735,106.3303,119.7432,100.5489,231.9233,200.8072,217.5632,318.3987,174.1241,110.48,147.5097,1221.608996
16/10/2018,106.14,100.21,85.28,101.61,99.05,100.21,286.7653,229.1886,103.8231,104.6075,298.8272,140.1695,106.3192,119.6783,100.6401,231.2407,201.9111,217.7703,319.3732,174.4203,110.07,147.5013,1222.144766
17/10/2018,106.12,99.99,85.51,101.55,99,100.27,284.7177,229.7242,103.8035,104.5969,300.7759,140.3055,106.329,119.6277,100.7777,230.2192,199.2569,217.776,318.9345,174.4797,110.25,147.6122,1222.409517
18/10/2018,106.72,99.87,85.6,101.58,99.34,100.22,285.7563,230.1469,103.8101,104.6449,301.3324,140.0552,106.3549,119.7402,101.0205,230.0099,199.5478,217.9909,318.3978,174.3108,109.66,147.6778,1221.432026
19/10/2018,107.1,99.22,85.58,101.21,99.5,99.76,286.3489,230.0792,103.8247,104.5273,300.8008,139.5789,106.3595,119.6896,100.9547,229.7616,200.4119,218.0248,318.9812,174.4028,109.86,147.594,1221.261851
22/10/2018,106.94,99.5,86.06,101.21,99.49,100,287.9052,229.8289,103.8092,104.5726,301.4113,139.5315,106.3573,119.6361,100.9443,229.4996,200.65,217.587,319.6213,174.5653,109.91,147.4842,1219.152367
23/10/2018,106.95,98.93,86.14,101.05,99.51,99.97,283.6375,229.8423,103.811,104.5331,299.9712,139.049,106.3831,119.6679,101.6775,230.305,197.4371,217.2464,317.0371,174.4314,109.65,147.4794,1218.458336
24/10/2018,107.54,98.92,86.26,100.95,99.76,99.85,283.5886,229.4886,103.8256,104.6175,302.4088,139.0489,106.4191,119.7685,102.1705,229.5144,196.2025,217.0358,317.6235,173.6726,108.84,147.3451,1214.53347
25/10/2018,107.2,99.68,86.25,100.9,99.43,99.74,285.3603,229.6167,103.8041,104.5206,303.0208,139.2239,106.4336,119.6996,101.9937,229.7039,196.8307,217.086,318.188,174.2996,108.78,147.5484,1216.913425
26/10/2018,107.09,99.68,86.48,100.81,99.44,99.89,284.0376,229.4709,103.7834,104.5323,303.1544,139.0757,106.4805,119.7921,102.6015,229.0533,197.1263,216.3977,318.4214,173.2693,108.51,147.4575,1214.826959
29/10/2018,107.57,99.13,86.68,100.71,99.63,100.04,284.1732,229.3788,103.7827,104.5256,303.6121,138.9747,106.4578,119.8002,102.2346,228.4497,197.7591,216.4858,318.7777,173.5372,108.42,147.2952,1218.865276
30/10/2018,107.77,99.55,86.91,100.79,99.74,100.11,283.085,229.0526,103.7749,104.5077,304.2306,138.6559,106.4616,119.8132,101.8901,228.0973,198.0245,216.6213,318.741,173.488,108.36,147.2251,1224.232717
31/10/2018,107.05,100.44,86.79,100.98,99.47,100.26,281.9109,228.6162,103.7744,104.4587,303.289,138.111,106.4038,119.8026,101.0589,228.3394,198.3179,217.1909,318.908,173.5745,108.54,147.0311,1225.585341
01/11/2018,106.28,99.76,86.4,101.06,99.31,100.35,279.0182,229.0759,103.7895,104.4611,303.6989,138.5178,106.4149,119.8823,100.7906,226.7604,195.3009,217.0926,316.0813,173.7133,108.8,147.1036,1224.618706
02/11/2018,106.11,99.61,86.84,101.14,99.32,101.04,278.1355,229.3231,103.7665,104.4187,305.5727,138.5686,106.3929,119.9758,100.1215,225.3418,193.9034,217.7131,316.3095,173.1683,108.72,147.0233,1225.542327
05/11/2018,106.56,99.29,86.5,101.01,99.57,100.96,277.187,228.7491,103.7761,104.3414,306.1989,139.2822,106.3862,119.8576,100.2469,225.1343,197.0002,217.6036,315.1051,173.5448,108.91,146.9777,1226.282618
06/11/2018,106.8,99.04,86.57,100.92,99.72,100.86,278.2787,229.0016,103.7677,104.4414,306.3704,139.1897,106.3752,119.7738,100.1513,224.6568,198.2567,217.7391,314.9149,173.334,109.03,146.977,1229.974083
07/11/2018,107.13,99.94,86.49,101.25,99.79,100.98,277.6245,228.7071,103.7891,104.3414,306.2854,139.4194,106.375,119.7247,99.5834,223.2208,198.1937,217.8651,315.8683,174.3932,109.28,146.725,1233.018181
08/11/2018,107.49,99.77,86.66,101.14,99.95,100.8,276.864,228.6982,103.8051,104.3674,306.3158,138.9659,106.3477,119.6626,99.6151,222.6505,195.9635,218.1277,316.3115,174.3398,109.59,146.5619,1233.568062
09/11/2018,108.27,100.05,86.58,100.9,100.36,100.78,275.6571,227.6677,103.8428,104.3809,306.0425,138.5088,106.3836,119.6024,100.0921,223.1379,196.7743,217.8058,315.0668,174.4484,109.43,146.4244,1230.402814
